# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 11cd67da37ffe0a0
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,l2_subp0_write_sector_queries,fb_subp0_read_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,l2_subp1_write_sector_queries,fb_subp1_read_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,l2_subp0_read_sector_queries,fb_subp0_write_sectors,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,l2_subp1_read_sector_queries,fb_subp1_write_sectors,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,tex0_cache_sector_queries,tex0_cache_sector_misses
11cd70f27d42b180,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10732.8,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626773,5601695,0,0
11cd70f27deffa40,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10731,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626773,5601421,0,0
11cd70f27e9d3200,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10690.6,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f27f4a98a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10734.1,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601695,0,0
11cd70f27ff7d440,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10733.8,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f280a5a480,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10705.9,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f281535da0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10746.8,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601421,0,0
11cd70f28200aba0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10729.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f282adcb00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10686.6,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601421,0,0
11cd70f2835b3c40,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10739.3,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f284091380,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10733.3,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f284b63640,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10732,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601421,0,0
11cd70f285637320,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10738.6,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28610f060,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10691.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f286be4820,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10734.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626773,5601695,0,0
11cd70f2876d14e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10689.8,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f2881a2560,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10732.8,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626773,5601695,0,0
11cd70f288c77b80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10688.7,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601421,0,0
11cd70f2897b8b00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10746.7,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28a2ad960,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10786.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601421,0,0
11cd70f28ad861c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10698.1,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28b8573a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10736.2,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28c32aca0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10728.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601421,0,0
11cd70f28cdffa80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10732.9,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28d8d3ac0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10734.7,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601421,0,0
11cd70f28e3a6e60,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10729.2,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28ee787a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10687,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f28f94b960,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10641.8,10692.5,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601695,0,0
11cd70f29042cc60,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10755.1,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f290f03b00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10731.4,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f2919d5720,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10687.4,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89622391,5601695,0,0
11cd70f2924aa440,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10771.4,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626775,5601695,0,0
11cd70f292fa43c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,10642.3,10776.4,0.333,1,1,512,1,1,0,10260,31,0,-1,,0,0,0,832,32,64,64,0,255742,5752,1,0,64,64,0,766232,0,0,0,48,64,702,0,800,0,48,64,5722686,32,5718375,0,32,16,512,4254,89626773,5601695,0,0
11cd70f293dced40,memcpyDtoH,3.04,180.56,,,,,,,,,,0,0,2048,0
11cd70f293e029a0,memcpyDtoH,2.624,84.4,,,,,,,,,,0,0,2048,0
