# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 11cb0957eefdb540
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,l2_subp0_write_sector_queries,fb_subp0_read_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,l2_subp1_write_sector_queries,fb_subp1_read_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,l2_subp0_read_sector_queries,fb_subp0_write_sectors,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,l2_subp1_read_sector_queries,fb_subp1_write_sectors,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,tex0_cache_sector_queries,tex0_cache_sector_misses
11cb0dd7a92a78e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9969.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3447,491520,1920,4,0,7680,7680,3244,25056,0,0,3555,204,7680,0,0,291,3284,204,7680,8964949,7616,8964776,0,256,32,1024,0,118625528,5130711,0,0
11cb0dd7aa46f140,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9903.76,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3399,491520,1920,4,0,7680,7680,3340,25056,0,0,3499,96,7680,0,0,320,3376,132,7680,8964943,7553,8964776,0,256,32,1024,0,118659516,5131307,0,0
11cb0dd7ab6024e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9980.88,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3451,491520,1920,4,0,7680,7680,3352,25056,0,0,3475,84,7680,0,0,288,3292,300,7680,8964941,7616,8964776,0,256,32,1024,0,118741788,5131342,0,0
11cb0dd7acb12440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9910.16,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3507,491520,1920,4,0,7680,7680,3356,25056,0,0,3395,96,7680,0,0,320,3304,192,7680,8964939,7616,8964776,0,256,32,1024,0,118650619,5131752,0,0
11cb0dd7ae168ca0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9933.4,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3443,491520,1920,4,0,7680,7680,3404,25056,0,0,3455,264,7680,0,0,298,3428,180,7680,8964957,7634,8964776,0,256,32,1024,0,118734353,5132850,0,0
11cb0dd7af6aefe0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9961.36,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3387,491520,1920,4,0,7680,7680,3272,25056,0,0,3431,192,7680,0,0,292,3320,132,7680,8964959,7648,8964776,0,256,32,1024,0,118709276,5134101,0,0
11cb0dd7b0a29020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.264,9968.96,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3387,491520,1920,4,0,7680,7680,3260,25056,0,0,3387,240,7680,0,0,302,3420,144,7680,8964961,7616,8964776,0,256,32,1024,0,118685806,5132859,0,0
11cb0dd7b1e80d20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.008,9892.32,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3415,491520,1920,4,0,7680,7680,3344,25056,0,0,3503,48,7680,0,0,320,3276,216,7680,8964963,7632,8964776,0,256,32,1024,0,118700266,5133378,0,0
11cb0dd7b31024e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9969.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3515,491520,1920,4,0,7680,7680,3436,25056,0,0,3467,132,7680,0,0,298,3324,228,7680,8964946,7640,8964776,0,256,32,1024,0,118676425,5131013,0,0
11cb0dd7b44d7fc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9974.52,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3495,491520,1920,4,0,7680,7680,3368,25056,0,0,3483,180,7680,0,0,321,3420,120,7680,8964952,7583,8964776,0,256,32,1024,0,118685264,5135630,0,0
11cb0dd7b58357e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.264,9964.52,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3459,491520,1920,4,0,7680,7680,3420,25056,0,0,3507,168,7680,0,0,314,3452,144,7680,8964964,7616,8964776,0,256,32,1024,0,118703826,5131585,0,0
11cb0dd7b6be7bc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9961.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3467,491520,1920,4,0,7680,7680,3260,25056,0,0,3423,240,7680,0,0,315,3476,228,7680,8964952,7647,8964776,0,256,32,1024,0,118707235,5132125,0,0
11cb0dd7b7f198e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9897.76,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3483,491520,1920,4,0,7680,7680,3332,25056,0,0,3431,216,7680,0,0,289,3364,132,7680,8964951,7620,8964776,0,256,32,1024,0,118711173,5132934,0,0
11cb0dd7b910ada0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9966.88,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3415,491520,1920,4,0,7680,7680,3500,25056,0,0,3419,276,7680,0,0,316,3388,12,7680,8964937,7615,8964776,0,256,32,1024,0,118693079,5132498,0,0
11cb0dd7ba2e3bc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9953.2,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3563,491520,1920,4,0,7680,7680,3396,25056,0,0,3423,96,7680,0,0,320,3264,228,7680,8964942,7630,8964776,0,256,32,1024,0,118649650,5130661,0,0
11cb0dd7bb9fae20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9954.08,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3551,491520,1920,4,0,7680,7680,3288,25056,0,0,3431,204,7680,0,0,351,3356,132,7680,8964964,7648,8964776,0,256,32,1024,0,118657996,5131491,0,0
11cb0dd7bd21b6e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9951.84,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3459,491520,1920,4,0,7680,7680,3312,25056,0,0,3439,108,7680,0,0,289,3460,96,7680,8964925,7616,8964776,0,256,32,1024,0,118648555,5134100,0,0
11cb0dd7bec76020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9926.84,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3495,491520,1920,4,0,7680,7680,3488,25056,0,0,3403,216,7680,0,0,314,3432,96,7680,8964936,7647,8964776,0,256,32,1024,0,118607806,5133869,0,0
11cb0dd7c03d3e00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.264,9975.8,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3367,491520,1920,4,0,7680,7680,3360,25056,0,0,3423,228,7680,0,0,288,3404,84,7680,8964927,7616,8964776,0,256,32,1024,0,118632918,5131934,0,0
11cb0dd7c18f9e20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9960.76,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3387,491520,1920,4,0,7680,7680,3404,25056,0,0,3423,132,7680,0,0,288,3404,60,7680,8964934,7620,8964776,0,256,32,1024,0,118701921,5132555,0,0
11cb0dd7c2bbfee0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9953.32,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3459,491520,1920,4,0,7680,7680,3260,25056,0,0,3367,144,7680,0,0,287,3300,108,7680,8964947,7616,8964776,0,256,32,1024,0,118682663,5134353,0,0
11cb0dd7c4129c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9951.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3471,491520,1920,4,0,7680,7680,3416,25056,0,0,3399,108,7680,0,0,320,3356,120,7680,8964944,7648,8964776,0,256,32,1024,0,118637668,5133010,0,0
11cb0dd7c541b0a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9946.84,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3467,491520,1920,4,0,7680,7680,3324,25056,0,0,3463,156,7680,0,0,370,3356,204,7680,8964949,7615,8964776,0,256,32,1024,0,118678325,5130822,0,0
11cb0dd7c6c378e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9925.4,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3523,491520,1920,4,0,7680,7680,3348,25056,0,0,3415,96,7680,0,0,288,3360,192,7680,8964938,7616,8964776,0,256,32,1024,0,118696597,5132301,0,0
11cb0dd7c83707c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9951.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3451,491520,1920,4,0,7680,7680,3244,25056,0,0,3515,276,7680,0,0,320,3380,228,7680,8964953,7648,8964776,0,256,32,1024,0,118599997,5133042,0,0
11cb0dd7c9b49e00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,10003.7,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3407,491520,1920,4,0,7680,7680,3388,25056,0,0,3375,120,7680,0,0,292,3364,84,7680,8964958,7647,8964776,0,256,32,1024,0,118696082,5131422,0,0
11cb0dd7cb3c0f20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.392,9965.64,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3423,491520,1920,4,0,7680,7680,3360,25056,0,0,3463,168,7680,0,0,289,3380,204,7680,8964946,7606,8964776,0,256,32,1024,0,118657814,5130974,0,0
11cb0dd7cceed0c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9961.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3447,491520,1920,4,0,7680,7680,3404,25056,0,0,3467,96,7680,0,0,320,3440,156,7680,8964953,7636,8964776,0,256,32,1024,0,118601845,5132249,0,0
11cb0dd7ce867660,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9907.16,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3435,491520,1920,4,0,7680,7680,3276,25056,0,0,3447,228,7680,0,0,340,3388,180,7680,8964932,7648,8964776,0,256,32,1024,0,118686047,5132495,0,0
11cb0dd7cfeb5b80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9897.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3479,491520,1920,4,0,7680,7680,3360,25056,0,0,3535,120,7680,0,0,293,3308,60,7680,8964953,7618,8964776,0,256,32,1024,0,118635925,5133906,0,0
11cb0dd7d1518d60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.232,10005.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3431,491520,1920,4,0,7680,7680,3444,25056,0,0,3331,144,7680,0,0,308,3436,120,7680,8964937,7616,8964776,0,256,32,1024,0,118614533,5133150,0,0
11cb0dd7d2da4420,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9987.28,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3459,491520,1920,4,0,7680,7680,3348,25056,0,0,3435,228,7680,0,0,291,3352,72,7680,8964957,7620,8964776,0,256,32,1024,0,118613818,5133821,0,0
11cb0dd7d41b9220,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9905.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3244,25056,0,0,3359,168,7680,0,0,316,3412,60,7680,8964966,7608,8964776,0,256,32,1024,0,118648067,5132280,0,0
11cb0dd7d55ca660,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9894.72,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3316,25056,0,0,3443,60,7680,0,0,337,3376,108,7680,8964953,7616,8964776,0,256,32,1024,0,118632992,5131970,0,0
11cb0dd7d6fef020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9949.64,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3415,491520,1920,4,0,7680,7680,3284,25056,0,0,3423,144,7680,0,0,351,3424,72,7680,8964953,7616,8964776,0,256,32,1024,0,118662075,5129935,0,0
11cb0dd7d817cdc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,10056.5,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3503,491520,1920,4,0,7680,7680,3372,25056,0,0,3519,120,7680,0,0,314,3388,264,7680,8964945,7616,8964776,0,256,32,1024,0,118619332,5133034,0,0
11cb0dd7d9777d20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9956.16,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3523,491520,1920,4,0,7680,7680,3372,25056,0,0,3347,240,7680,0,0,318,3356,120,7680,8964935,7596,8964776,0,256,32,1024,0,118669311,5132826,0,0
11cb0dd7dadd1b00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9893.92,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3419,491520,1920,4,0,7680,7680,3328,25056,0,0,3487,264,7680,0,0,288,3340,312,7680,8964937,7616,8964776,0,256,32,1024,0,118635938,5133098,0,0
11cb0dd7dc5cac00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9959.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3415,491520,1920,4,0,7680,7680,3380,25056,0,0,3395,120,7680,0,0,288,3356,216,7680,8964964,7622,8964776,0,256,32,1024,0,118701458,5133710,0,0
11cb0dd7ddb1de20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9906.64,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3367,491520,1920,4,0,7680,7680,3356,25056,0,0,3403,132,7680,0,0,312,3332,72,7680,8964933,7640,8964776,0,256,32,1024,0,118675256,5131715,0,0
11cb0dd7dee40380,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9895.8,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3419,491520,1920,4,0,7680,7680,3228,25056,0,0,3371,120,7680,0,0,320,3344,84,7680,8964964,7655,8964776,0,256,32,1024,0,118602626,5131613,0,0
11cb0dd7e001c020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9984.92,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3383,491520,1920,4,0,7680,7680,3284,25056,0,0,3487,192,7680,0,0,288,3412,156,7680,8964947,7650,8964776,0,256,32,1024,0,118678831,5131231,0,0
11cb0dd7e128f3a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9958.24,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3431,491520,1920,4,0,7680,7680,3324,25056,0,0,3423,180,7680,0,0,318,3200,228,7680,8964948,7618,8964776,0,256,32,1024,0,118643642,5132730,0,0
11cb0dd7e2ee67a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.392,9965.96,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3395,491520,1920,4,0,7680,7680,3332,25056,0,0,3487,108,7680,0,0,292,3268,132,7680,8964935,7647,8964776,0,256,32,1024,0,118678708,5132716,0,0
11cb0dd7e450ae20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,11926.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3511,491520,1920,4,0,7680,7680,3332,25056,0,0,3399,204,7680,0,0,283,3392,204,7680,8964960,7618,8964776,0,256,32,1024,0,118710031,5131310,0,0
11cb0dd7e5a16d60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9905.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3431,491520,1920,4,0,7680,7680,3396,25056,0,0,3303,144,7680,0,0,288,3348,72,7680,8964943,7644,8964776,0,256,32,1024,0,118682171,5133760,0,0
11cb0dd7e6ca1520,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9952,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3371,491520,1920,4,0,7680,7680,3444,25056,0,0,3455,96,7680,0,0,288,3468,132,7680,8964974,7636,8964776,0,256,32,1024,0,118664635,5132049,0,0
11cb0dd7e7e4eae0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9912.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3407,491520,1920,4,0,7680,7680,3356,25056,0,0,3427,120,7680,0,0,288,3324,24,7680,8964958,7616,8964776,0,256,32,1024,0,118639080,5132087,0,0
11cb0dd7e9851440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,11264.7,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3315,491520,1920,4,0,7680,7680,3336,25056,0,0,3335,204,7680,0,0,318,3344,120,7680,8964937,7620,8964776,0,256,32,1024,0,118697226,5133632,0,0
11cb0dd7eb4ed6c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,13229.1,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3511,491520,1920,4,0,7680,7680,3372,25056,0,0,3415,60,7680,0,0,290,3404,276,7680,8964961,7622,8964776,0,256,32,1024,0,118650493,5131102,0,0
11cb0dd7ecde87e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.84,10892.4,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3419,491520,1920,4,0,7680,7680,3292,25056,0,0,3527,156,7680,0,0,320,3344,132,7680,8964928,7585,8964776,0,256,32,1024,0,118643532,5131693,0,0
11cb0dd7ee0985a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,10073.3,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3507,491520,1920,4,0,7680,7680,3388,25056,0,0,3495,240,7680,0,0,320,3452,108,7680,8964961,7650,8964776,0,256,32,1024,0,118657250,5132729,0,0
11cb0dd7ef553c20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9895.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3459,491520,1920,4,0,7680,7680,3420,25056,0,0,3359,192,7680,0,0,344,3324,72,7680,8964964,7618,8964776,0,256,32,1024,0,118663982,5134056,0,0
11cb0dd7f075d0a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9952.2,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3491,491520,1920,4,0,7680,7680,3444,25056,0,0,3495,192,7680,0,0,287,3292,216,7680,8964937,7632,8964776,0,256,32,1024,0,118647445,5134759,0,0
11cb0dd7f18c7800,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9944.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3395,491520,1920,4,0,7680,7680,3392,25056,0,0,3395,180,7680,0,0,290,3356,216,7680,8964946,7648,8964776,0,256,32,1024,0,118641564,5133487,0,0
11cb0dd7f2c6e4c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.232,9959.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3399,491520,1920,4,0,7680,7680,3344,25056,0,0,3483,108,7680,0,0,316,3320,96,7680,8964954,7642,8964776,0,256,32,1024,0,118676617,5130559,0,0
11cb0dd7f3eb5c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,156.16,9905.96,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3332,25056,0,0,3383,132,7680,0,0,333,3476,60,7680,8964930,7647,8964776,0,256,32,1024,0,118656943,5133441,0,0
11cb0dd7f52fa3c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.232,10064.2,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3312,25056,0,0,3351,132,7680,0,0,320,3384,168,7680,8964960,7648,8964776,0,256,32,1024,0,118641322,5131820,0,0
11cb0dd7f6c5e420,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9969.32,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3311,491520,1920,4,0,7680,7680,3360,25056,0,0,3503,180,7680,0,0,306,3408,288,7680,8964939,7664,8964776,0,256,32,1024,0,118661527,5135235,0,0
11cb0dd7f7e4cc40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9896.88,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3535,491520,1920,4,0,7680,7680,3440,25056,0,0,3459,156,7680,0,0,318,3468,168,7680,8964960,7600,8964776,0,256,32,1024,0,118634890,5133332,0,0
11cb0dd7f92cdda0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9963.08,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3391,491520,1920,4,0,7680,7680,3300,25056,0,0,3475,144,7680,0,0,289,3284,72,7680,8964939,7648,8964776,0,256,32,1024,0,118681973,5134289,0,0
11cb0dd7fa85ed20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9891.4,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3463,491520,1920,4,0,7680,7680,3260,25056,0,0,3447,84,7680,0,0,320,3320,180,7680,8964943,7615,8964776,0,256,32,1024,0,118628560,5132833,0,0
11cb0dd7fc283940,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.232,9895.72,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3487,491520,1920,4,0,7680,7680,3388,25056,0,0,3487,240,7680,0,0,340,3428,180,7680,8964961,7649,8964776,0,256,32,1024,0,118706490,5133491,0,0
11cb0dd7fd66ce00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,10024.5,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3391,491520,1920,4,0,7680,7680,3420,25056,0,0,3463,48,7680,0,0,304,3324,156,7680,8964943,7618,8964776,0,256,32,1024,0,118643587,5132845,0,0
11cb0dd7fe8b0de0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9888.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3479,491520,1920,4,0,7680,7680,3404,25056,0,0,3439,300,7680,0,0,304,3324,72,7680,8964937,7630,8964776,0,256,32,1024,0,118657445,5133068,0,0
11cb0dd7ffad6f20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9895.16,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3443,491520,1920,4,0,7680,7680,3364,25056,0,0,3391,120,7680,0,0,304,3368,156,7680,8964931,7637,8964776,0,256,32,1024,0,118609244,5132838,0,0
11cb0dd800e47b00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9904.84,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3292,25056,0,0,3439,108,7680,0,0,301,3352,192,7680,8964941,7616,8964776,0,256,32,1024,0,118640927,5131994,0,0
11cb0dd802138e40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,10042,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3455,491520,1920,4,0,7680,7680,3372,25056,0,0,3479,120,7680,0,0,318,3368,96,7680,8964941,7632,8964776,0,256,32,1024,0,118687237,5132534,0,0
11cb0dd8034c47e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9957.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3531,491520,1920,4,0,7680,7680,3324,25056,0,0,3463,168,7680,0,0,344,3408,144,7680,8964933,7648,8964776,0,256,32,1024,0,118617099,5132794,0,0
11cb0dd804686e40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9955.96,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3387,491520,1920,4,0,7680,7680,3476,25056,0,0,3511,240,7680,0,0,289,3404,72,7680,8964951,7604,8964776,0,256,32,1024,0,118677247,5132964,0,0
